author,commits_number,bug_commits_number,total_fix_distance,total_find_bug_time,total_fix_bug_time,bug_ratio,average_fix_distance,average_find_bug_time,average_fix_bug_time,total_find_bug_time_day,total_fix_bug_time_day,average_find_bug_time_day,average_fix_bug_time_day
Dan Robertson,6,1,1.0,2311659.0,2311659.0,0.16666666666666666,1.0,2311659.0,2311659.0,26.7553125,26.7553125,26.7553125,26.7553125
Cosmin-Gabriel Samoila,6,1,1.0,174862.0,174862.0,0.16666666666666666,1.0,174862.0,174862.0,2.0238657407407405,2.0238657407407405,2.0238657407407405,2.0238657407407405
Bhanu Gollapudi,6,1,2.333333333333333,86196498.66666667,251475546.0,0.16666666666666666,2.333333333333333,86196498.66666667,251475546.0,997.6446604938272,2910.596597222222,997.6446604938272,2910.596597222222
Ben Chuang,9,1,1.0,13917916.0,13917916.0,0.1111111111111111,1.0,13917916.0,13917916.0,161.08699074074073,161.08699074074073,161.08699074074073,161.08699074074073
Avinash Repaka,6,1,1.0,76767202.0,76767202.0,0.16666666666666666,1.0,76767202.0,76767202.0,888.5092824074075,888.5092824074075,888.5092824074075,888.5092824074075
Ariej Marjieh,6,1,1.5555555555555556,11635275.111111112,23898592.0,0.16666666666666666,1.5555555555555556,11635275.111111112,23898592.0,134.66753600823046,276.60407407407405,134.66753600823046,276.60407407407405
Andrew Honig,6,1,1.0,63920487.0,63920487.0,0.16666666666666666,1.0,63920487.0,63920487.0,739.8204513888888,739.8204513888888,739.8204513888888,739.8204513888888
Amir Hanania,6,1,3.5,24470228.5,168407754.0,0.16666666666666666,3.5,24470228.5,168407754.0,283.22023726851853,1949.1638194444445,283.22023726851853,1949.1638194444445
Alin Nastac,6,3,3.25,15885442.75,18573432.0,0.5,1.0833333333333333,5295147.583333333,6191144.0,183.85929108796296,214.97027777777777,61.286430362654315,71.65675925925926
Alexander Kappner,6,2,2.0,4901783.0,4901783.0,0.3333333333333333,1.0,2450891.5,2450891.5,56.73359953703704,56.73359953703704,28.36679976851852,28.36679976851852
Aleksei Gimbitskii,6,1,1.0,1718311.0,1718311.0,0.16666666666666666,1.0,1718311.0,1718311.0,19.887858796296296,19.887858796296296,19.887858796296296,19.887858796296296
Akash Gajjar,6,1,1.0,15745100.0,15745100.0,0.16666666666666666,1.0,15745100.0,15745100.0,182.2349537037037,182.2349537037037,182.2349537037037,182.2349537037037
Ajay Joshi,6,2,3.0,7996272.0,7996272.0,0.3333333333333333,1.5,3998136.0,3998136.0,92.54944444444445,92.54944444444445,46.27472222222222,46.27472222222222
Zi Yan,7,2,2.0,4888659.0,4888659.0,0.2857142857142857,1.0,2444329.5,2444329.5,56.58170138888889,56.58170138888889,28.290850694444444,28.290850694444444
Zeng Tao,7,1,1.0,40001649.0,40001649.0,0.14285714285714285,1.0,40001649.0,40001649.0,462.9820486111111,462.9820486111111,462.9820486111111,462.9820486111111
Yalin Wang,7,1,2.0,82474528.0,139534670.0,0.14285714285714285,2.0,82474528.0,139534670.0,954.5662962962963,1614.9846064814815,954.5662962962963,1614.9846064814815
Wan Zongshun,7,3,5.1,9584986.2,86903273.0,0.42857142857142855,1.7,3194995.4,28967757.666666668,110.93734027777776,1005.8249189814815,36.979113425925924,335.2749729938272
Vishal Mahaveer,7,1,2.0,16415826.0,63006063.0,0.14285714285714285,2.0,16415826.0,63006063.0,189.99798611111112,729.2368402777778,189.99798611111112,729.2368402777778
Vanessa Maegima,7,1,1.3333333333333333,9004299.0,19507423.0,0.14285714285714285,1.3333333333333333,9004299.0,19507423.0,104.21642361111111,225.7803587962963,104.21642361111111,225.7803587962963
Tony Xie,7,1,1.0,1477208.0,1477208.0,0.14285714285714285,1.0,1477208.0,1477208.0,17.097314814814816,17.097314814814816,17.097314814814816,17.097314814814816
Suraj Sumangala,7,1,2.4285714285714284,184617748.57142857,284956178.0,0.14285714285714285,2.4285714285714284,184617748.57142857,284956178.0,2136.7794973544974,3298.103912037037,2136.7794973544974,3298.103912037037
Stuart Hodgson,7,1,1.0,39691024.0,39691024.0,0.14285714285714285,1.0,39691024.0,39691024.0,459.3868518518519,459.3868518518519,459.3868518518519,459.3868518518519
Stanislav Kholmanskikh,7,1,1.0,697340.0,697340.0,0.14285714285714285,1.0,697340.0,697340.0,8.071064814814815,8.071064814814815,8.071064814814815,8.071064814814815
shamir rabinovitch,7,1,1.0,337930.0,337930.0,0.14285714285714285,1.0,337930.0,337930.0,3.911226851851852,3.911226851851852,3.911226851851852,3.911226851851852
Shaker Daibes,7,1,1.0,406719.0,406719.0,0.14285714285714285,1.0,406719.0,406719.0,4.707395833333333,4.707395833333333,4.707395833333333,4.707395833333333
Shachar Raindel,7,2,2.0,82840186.0,82840186.0,0.2857142857142857,1.0,41420093.0,41420093.0,958.798449074074,958.798449074074,479.399224537037,479.399224537037
Sangwook Lee,7,1,1.0,133753155.0,133753155.0,0.14285714285714285,1.0,133753155.0,133753155.0,1548.0689236111111,1548.0689236111111,1548.0689236111111,1548.0689236111111
Sandeep Maheswaram,23,1,1.0,2383918.0,2383918.0,0.043478260869565216,1.0,2383918.0,2383918.0,27.59164351851852,27.59164351851852,27.59164351851852,27.59164351851852
Sainath Grandhi,7,1,1.0,12934920.0,12934920.0,0.14285714285714285,1.0,12934920.0,12934920.0,149.7097222222222,149.7097222222222,149.7097222222222,149.7097222222222
Rik Snel,7,1,1.0,372334101.0,372334101.0,0.14285714285714285,1.0,372334101.0,372334101.0,4309.4224652777775,4309.4224652777775,4309.4224652777775,4309.4224652777775
Raveendra Padasalagi,7,1,1.0,27817927.0,27817927.0,0.14285714285714285,1.0,27817927.0,27817927.0,321.96674768518517,321.96674768518517,321.96674768518517,321.96674768518517
Praveen Paneri,7,1,4.0,1354436.0,16346331.0,0.14285714285714285,4.0,1354436.0,16346331.0,15.676342592592592,189.19364583333333,15.676342592592592,189.19364583333333
Peter Krystad,12,1,2.5,1.0,1530688.5,0.08333333333333333,2.5,1.0,1530688.5,1.1574074074074073e-05,17.716302083333332,1.1574074074074073e-05,17.716302083333332
Ondrej Kozina,7,1,1.0,6133700.0,6133700.0,0.14285714285714285,1.0,6133700.0,6133700.0,70.99189814814815,70.99189814814815,70.99189814814815,70.99189814814815
Nobuo Iwata,7,1,2.0,31113030.0,102861341.0,0.14285714285714285,2.0,31113030.0,102861341.0,360.1045138888889,1190.5247800925927,360.1045138888889,1190.5247800925927
Nick Cheng,7,1,3.0,87171152.0,202459193.0,0.14285714285714285,3.0,87171152.0,202459193.0,1008.9253703703704,2343.2776967592595,1008.9253703703704,2343.2776967592595
Nagadheeraj Rottela,7,1,1.0,1797980.0,1797980.0,0.14285714285714285,1.0,1797980.0,1797980.0,20.809953703703705,20.809953703703705,20.809953703703705,20.809953703703705
Michal Rostecki,12,1,1.0,2140687.0,2140687.0,0.08333333333333333,1.0,2140687.0,2140687.0,24.776469907407407,24.776469907407407,24.776469907407407,24.776469907407407
Mauro Rossi,7,1,1.0,94583.0,94583.0,0.14285714285714285,1.0,94583.0,94583.0,1.0947106481481481,1.0947106481481481,1.0947106481481481,1.0947106481481481
Matthew Minter,7,1,1.0,8348683.0,8348683.0,0.14285714285714285,1.0,8348683.0,8348683.0,96.62827546296296,96.62827546296296,96.62827546296296,96.62827546296296
Matt Chen,7,1,1.0,11527262.0,11527262.0,0.14285714285714285,1.0,11527262.0,11527262.0,133.41738425925925,133.41738425925925,133.41738425925925,133.41738425925925
Matjaz Hegedic,7,1,2.0,1208636.0,1535249.0,0.14285714285714285,2.0,1208636.0,1535249.0,13.988842592592592,17.76908564814815,13.988842592592592,17.76908564814815
Marc St-Jean,7,2,5.0,19403844.0,635171593.0,0.2857142857142857,2.5,9701922.0,317585796.5,224.58152777777778,7351.523067129629,112.29076388888889,3675.7615335648147
Marc Orr,7,1,2.6666666666666665,1.0,22250252.0,0.14285714285714285,2.6666666666666665,1.0,22250252.0,1.1574074074074073e-05,257.5260648148148,1.1574074074074073e-05,257.5260648148148
Maggie Zhang,7,1,1.0,110316053.0,110316053.0,0.14285714285714285,1.0,110316053.0,110316053.0,1276.8061689814815,1276.8061689814815,1276.8061689814815,1276.8061689814815
Luka Perkov,7,1,1.0,90252365.0,90252365.0,0.14285714285714285,1.0,90252365.0,90252365.0,1044.5875578703703,1044.5875578703703,1044.5875578703703,1044.5875578703703
Long Cheng,8,1,1.0,4187660.0,4187660.0,0.125,1.0,4187660.0,4187660.0,48.46828703703704,48.46828703703704,48.46828703703704,48.46828703703704
Kelvin Cao,7,1,2.0,4132527.0,41527322.0,0.14285714285714285,2.0,4132527.0,41527322.0,47.830173611111114,480.64030092592594,47.830173611111114,480.64030092592594
Juliet Kim,8,2,2.0,1275276.0,1275276.0,0.25,1.0,637638.0,637638.0,14.76013888888889,14.76013888888889,7.380069444444445,7.380069444444445
Jolly Shah,7,1,1.0,3158703.0,3158703.0,0.14285714285714285,1.0,3158703.0,3158703.0,36.5590625,36.5590625,36.5590625,36.5590625
Johan Fjeldtvedt,7,1,2.0,703594.0,1813135.0,0.14285714285714285,2.0,703594.0,1813135.0,8.143449074074073,20.985358796296296,8.143449074074073,20.985358796296296
Jim Snow,7,1,1.0,20094955.0,20094955.0,0.14285714285714285,1.0,20094955.0,20094955.0,232.58049768518518,232.58049768518518,232.58049768518518,232.58049768518518
Jim Davis,7,1,1.5,18440062.0,29487044.0,0.14285714285714285,1.5,18440062.0,29487044.0,213.42664351851852,341.2852314814815,213.42664351851852,341.2852314814815
Jie Deng,7,1,1.0,1046694.0,1046694.0,0.14285714285714285,1.0,1046694.0,1046694.0,12.114513888888888,12.114513888888888,12.114513888888888,12.114513888888888
Jianxin Pan,13,1,1.0,11509371.0,11509371.0,0.07692307692307693,1.0,11509371.0,11509371.0,133.2103125,133.2103125,133.2103125,133.2103125
Jean-Christophe Trotin,7,1,1.0,3345955.0,3345955.0,0.14285714285714285,1.0,3345955.0,3345955.0,38.72633101851852,38.72633101851852,38.72633101851852,38.72633101851852
Jan-Marek Glogowski,7,1,2.0,0.0,2857615.0,0.14285714285714285,2.0,0.0,2857615.0,0.0,33.074247685185185,0.0,33.074247685185185
James Prestwood,7,1,2.0,4771148.0,7753877.0,0.14285714285714285,2.0,4771148.0,7753877.0,55.22162037037037,89.74394675925926,55.22162037037037,89.74394675925926
Ivan Delalande,8,1,1.0,414255.0,414255.0,0.125,1.0,414255.0,414255.0,4.7946180555555555,4.7946180555555555,4.7946180555555555,4.7946180555555555
Huibin Hong,7,1,3.0,910700.0,15904367.0,0.14285714285714285,3.0,910700.0,15904367.0,10.54050925925926,184.07832175925927,10.54050925925926,184.07832175925927
Hebbar Gururaja,7,1,1.3333333333333333,39977941.333333336,45366271.0,0.14285714285714285,1.3333333333333333,39977941.333333336,45366271.0,462.7076543209877,525.0725810185185,462.7076543209877,525.0725810185185
Hassan Naveed,7,1,4.0,13763168.0,23139306.0,0.14285714285714285,4.0,13763168.0,23139306.0,159.29592592592593,267.81604166666665,159.29592592592593,267.81604166666665
Harunobu Kurokawa,7,1,2.0,79263718.0,105077560.0,0.14285714285714285,2.0,79263718.0,105077560.0,917.4041435185185,1216.175462962963,917.4041435185185,1216.175462962963
Grzegorz Andrejczuk,13,1,1.0,895482.0,895482.0,0.07692307692307693,1.0,895482.0,895482.0,10.364375,10.364375,10.364375,10.364375
Gabriel Somlo,7,1,1.0,1209640.0,1209640.0,0.14285714285714285,1.0,1209640.0,1209640.0,14.000462962962963,14.000462962962963,14.000462962962963,14.000462962962963
Francesco Virlinzi,7,1,7.0,4452941.5,148113286.0,0.14285714285714285,7.0,4452941.5,148113286.0,51.53867476851852,1714.2741435185185,51.53867476851852,1714.2741435185185
Fariya Fatima,7,1,2.0,104430008.0,109962470.0,0.14285714285714285,2.0,104430008.0,109962470.0,1208.680648148148,1272.7137731481482,1208.680648148148,1272.7137731481482
Eric Biederman,7,1,2.5,103304610.5,326986383.0,0.14285714285714285,2.5,103304610.5,326986383.0,1195.6552141203704,3784.5646180555555,1195.6552141203704,3784.5646180555555
Egor Pomozov,7,2,2.0,699840.0,699840.0,0.2857142857142857,1.0,349920.0,349920.0,8.1,8.1,4.05,4.05
Duncan Laurie,7,2,4.222222222222221,110714943.44444443,275375779.0,0.2857142857142857,2.1111111111111107,55357471.72222222,137687889.5,1281.4229565329217,3187.219664351852,640.7114782664609,1593.609832175926
Dengcheng Zhu,7,1,1.0,10619287.0,10619287.0,0.14285714285714285,1.0,10619287.0,10619287.0,122.90841435185185,122.90841435185185,122.90841435185185,122.90841435185185
Dave Penkler,7,2,2.5,30232596.5,37459807.0,0.2857142857142857,1.25,15116298.25,18729903.5,349.9143113425926,433.56258101851853,174.9571556712963,216.78129050925926
Chris Elston,7,1,4.5,38938933.5,173988006.0,0.14285714285714285,4.5,38938933.5,173988006.0,450.68210069444444,2013.7500694444445,450.68210069444444,2013.7500694444445
Charles McLachlan,7,1,1.0,4341771.0,4341771.0,0.14285714285714285,1.0,4341771.0,4341771.0,50.251979166666665,50.251979166666665,50.251979166666665,50.251979166666665
Chao Fu,7,1,1.0,49350490.0,49350490.0,0.14285714285714285,1.0,49350490.0,49350490.0,571.1862268518519,571.1862268518519,571.1862268518519,571.1862268518519
Brad Mouring,7,1,2.0,2725924.0,13889015.0,0.14285714285714285,2.0,2725924.0,13889015.0,31.550046296296298,160.75248842592592,31.550046296296298,160.75248842592592
Antonio Murdaca,7,1,1.0,5956234.0,5956234.0,0.14285714285714285,1.0,5956234.0,5956234.0,68.93789351851852,68.93789351851852,68.93789351851852,68.93789351851852
Alexander Tsoy,12,1,1.0,285726.0,285726.0,0.08333333333333333,1.0,285726.0,285726.0,3.3070138888888887,3.3070138888888887,3.3070138888888887,3.3070138888888887
Alexander Couzens,7,1,1.0,24458562.0,24458562.0,0.14285714285714285,1.0,24458562.0,24458562.0,283.08520833333336,283.08520833333336,283.08520833333336,283.08520833333336
Adrian Alonso,7,2,2.0,19491268.0,19491268.0,0.2857142857142857,1.0,9745634.0,9745634.0,225.59337962962962,225.59337962962962,112.79668981481481,112.79668981481481
Aditya Shankar,7,2,2.0,70773784.0,70773784.0,0.2857142857142857,1.0,35386892.0,35386892.0,819.1410185185185,819.1410185185185,409.57050925925927,409.57050925925927
Adam Wallis,7,1,1.0,5410510.0,5410510.0,0.14285714285714285,1.0,5410510.0,5410510.0,62.62164351851852,62.62164351851852,62.62164351851852,62.62164351851852
Adam Langley,7,1,3.0,19345207.0,359118344.0,0.14285714285714285,3.0,19345207.0,359118344.0,223.9028587962963,4156.462314814815,223.9028587962963,4156.462314814815
Abhishek Goel,7,1,1.0,29883866.0,29883866.0,0.14285714285714285,1.0,29883866.0,29883866.0,345.8780787037037,345.8780787037037,345.8780787037037,345.8780787037037
Zeng Zhaoming,8,1,1.8571428571428568,192915611.7142857,255892687.7142857,0.125,1.8571428571428568,192915611.7142857,255892687.7142857,2232.819580026455,2961.7209226190475,2232.819580026455,2961.7209226190475
Yelena Krivosheev,8,1,1.0,5433489.0,5433489.0,0.125,1.0,5433489.0,5433489.0,62.88760416666667,62.88760416666667,62.88760416666667,62.88760416666667
Yamin Friedman,10,2,2.0,21263304.0,21263304.0,0.2,1.0,10631652.0,10631652.0,246.10305555555556,246.10305555555556,123.05152777777778,123.05152777777778
Vishal Thanki,8,1,1.0,12542273.0,12542273.0,0.125,1.0,12542273.0,12542273.0,145.16519675925926,145.16519675925926,145.16519675925926,145.16519675925926
Steven Capper,8,1,1.0,104920751.0,104920751.0,0.125,1.0,104920751.0,104920751.0,1214.3605439814814,1214.3605439814814,1214.3605439814814,1214.3605439814814
Sreedhara DS,8,1,1.0,166041630.0,166041630.0,0.125,1.0,166041630.0,166041630.0,1921.778125,1921.778125,1921.778125,1921.778125
Ryan Grimm,8,1,2.0,15090107.5,18451944.0,0.125,2.0,15090107.5,18451944.0,174.65402199074074,213.56416666666667,174.65402199074074,213.56416666666667
Rongrong Zou,8,2,2.0,5633215.0,5633215.0,0.25,1.0,2816607.5,2816607.5,65.19924768518518,65.19924768518518,32.59962384259259,32.59962384259259
Roland Kammerer,8,1,1.0,98785.0,98785.0,0.125,1.0,98785.0,98785.0,1.1433449074074074,1.1433449074074074,1.1433449074074074,1.1433449074074074
Rob Swindell,8,1,2.0,12866543.0,51466167.0,0.125,2.0,12866543.0,51466167.0,148.91832175925927,595.6732291666667,148.91832175925927,595.6732291666667
Rafael Antognolli,9,1,1.0,660789.0,660789.0,0.1111111111111111,1.0,660789.0,660789.0,7.648020833333334,7.648020833333334,7.648020833333334,7.648020833333334
QingFeng Hao,8,1,1.0,10357145.0,10357145.0,0.125,1.0,10357145.0,10357145.0,119.87436342592592,119.87436342592592,119.87436342592592,119.87436342592592
Pradeep Bhat,8,1,4.0,30286026.53846154,53150337.0,0.125,4.0,30286026.53846154,53150337.0,350.5327145655271,615.1659375,350.5327145655271,615.1659375
Pierre Moreau,8,1,2.0,-17611167.0,37716194.0,0.125,2.0,-17611167.0,37716194.0,-203.8329513888889,436.53002314814813,-203.8329513888889,436.53002314814813
Pi-Cheng Chen,8,1,1.0,1343752.0,1343752.0,0.125,1.0,1343752.0,1343752.0,15.552685185185185,15.552685185185185,15.552685185185185,15.552685185185185
PC Liao,8,2,4.0,91046683.0,160458670.0,0.25,2.0,45523341.5,80229335.0,1053.7810532407407,1857.1605324074073,526.8905266203703,928.5802662037037
Omer Peleg,8,2,2.0,7712517.0,7712517.0,0.25,1.0,3856258.5,3856258.5,89.26524305555556,89.26524305555556,44.63262152777778,44.63262152777778
Ola Olsson,8,1,1.0,15155840.0,15155840.0,0.125,1.0,15155840.0,15155840.0,175.4148148148148,175.4148148148148,175.4148148148148,175.4148148148148
Mykola Lysenko,8,1,1.0,10303567.0,10303567.0,0.125,1.0,10303567.0,10303567.0,119.25424768518519,119.25424768518519,119.25424768518519,119.25424768518519
Min He,8,1,2.0,18484130.0,25085140.0,0.125,2.0,18484130.0,25085140.0,213.93668981481483,290.3372685185185,213.93668981481483,290.3372685185185
Michael Shych,8,1,1.5,17933831.0,35867659.0,0.125,1.5,17933831.0,35867659.0,207.56748842592592,415.1349421296296,207.56748842592592,415.1349421296296
Markus Brunner,8,1,1.0,2659526.0,2659526.0,0.125,1.0,2659526.0,2659526.0,30.781550925925927,30.781550925925927,30.781550925925927,30.781550925925927
Marek Kwaczynski,8,2,5.6,75085418.4,113505685.8,0.25,2.8,37542709.2,56752842.9,869.0441944444445,1313.7232152777779,434.52209722222227,656.8616076388889
Manjunatha Halli,8,1,1.0,257118741.0,257118741.0,0.125,1.0,257118741.0,257118741.0,2975.9113541666666,2975.9113541666666,2975.9113541666666,2975.9113541666666
Maithili Hinge,8,1,2.333333333333333,52581041.0,103426368.0,0.125,2.333333333333333,52581041.0,103426368.0,608.5768634259259,1197.0644444444445,608.5768634259259,1197.0644444444445
Linus Luessing,8,2,3.4,54506186.2,78346133.2,0.25,1.7,27253093.1,39173066.6,630.8586365740741,906.7839490740741,315.42931828703706,453.3919745370371
Kevin Darbyshire-Bryant,8,1,1.2857142857142858,820469.2857142857,1148657.0,0.125,1.2857142857142858,820469.2857142857,1148657.0,9.496172288359787,13.294641203703703,9.496172288359787,13.294641203703703
Junjie Mao,8,1,1.0,1506926.0,1506926.0,0.125,1.0,1506926.0,1506926.0,17.44127314814815,17.44127314814815,17.44127314814815,17.44127314814815
Jordan Niethe,38,1,1.0,1476432.0,1476432.0,0.02631578947368421,1.0,1476432.0,1476432.0,17.088333333333335,17.088333333333335,17.088333333333335,17.088333333333335
Jim Bride,8,2,4.6,26536085.6,33658261.2,0.25,2.3,13268042.8,16829130.6,307.13062037037037,389.56320833333336,153.56531018518518,194.78160416666668
Jan Kardell,8,1,1.0,13210396.0,13210396.0,0.125,1.0,13210396.0,13210396.0,152.89810185185186,152.89810185185186,152.89810185185186,152.89810185185186
Ilia Lin,8,3,3.0,13534372.0,13534372.0,0.375,1.0,4511457.333333333,4511457.333333333,156.64782407407407,156.64782407407407,52.215941358024686,52.215941358024686
Huang Zijiang,10,1,1.0,385127.0,385127.0,0.1,1.0,385127.0,385127.0,4.457488425925926,4.457488425925926,4.457488425925926,4.457488425925926
Hsin-Hsiung Wang,13,1,1.0,5146293.0,5146293.0,0.07692307692307693,1.0,5146293.0,5146293.0,59.56357638888889,59.56357638888889,59.56357638888889,59.56357638888889
Gregoire Pichon,8,1,1.0,7777490.0,7777490.0,0.125,1.0,7777490.0,7777490.0,90.01724537037038,90.01724537037038,90.01724537037038,90.01724537037038
Graham Moore,8,1,1.0,11345233.0,11345233.0,0.125,1.0,11345233.0,11345233.0,131.31056712962962,131.31056712962962,131.31056712962962,131.31056712962962
Frank Mayhar,9,1,2.8571428571428568,130922023.85714284,263501783.0,0.1111111111111111,2.8571428571428568,130922023.85714284,263501783.0,1515.3012020502642,3049.7891550925924,1515.3012020502642,3049.7891550925924
Florian Meier,8,1,1.5,107039451.25,137233403.0,0.125,1.5,107039451.25,137233403.0,1238.8825376157408,1588.3495717592593,1238.8825376157408,1588.3495717592593
