author,commits_number,bug_commits_number,total_fix_distance,total_find_bug_time,total_fix_bug_time
Erik Schmauss,77,5,5.0,35614204.0,35614204.0
Abhilash Kesavan,77,2,6.0,92633500.0,187542886.0
Zhi Wang,77,12,20.333333333333336,230028278.53846154,388993747.0
Waldemar Rymarkiewicz,78,3,5.0,37579305.75,43528579.0
Todor Tomov,79,2,3.0,1962916.0,8309434.0
Luis Henriques,84,3,6.0,26990450.0,59608072.0
Frank Li,78,6,11.5,159211105.0,245191249.0
Corentin LABBE,78,2,2.0,19712096.0,19712096.0
Benjamin LaHaise,76,3,6.666666666666666,146457208.66666666,295072216.0
Alexander Kuleshov,78,1,1.0,57045433.0,57045433.0
Yegor Yefremov,79,2,2.0,19611282.0,19611282.0
Steve Capper,79,8,13.0,172748496.0,219562772.0
Mikita Lipski,80,2,2.5,18259314.0,21979347.0
Kamil Debski,79,2,2.0,24118425.0,24118425.0
Jesse Gross,79,7,20.333333333333336,204955588.25,664552042.0
Jean-Philippe Brucker,100,5,5.111111111111111,153680838.66666666,155486573.0
Ashok Raj,68,1,1.0,9485677.0,9485677.0
Stefan Achatz,80,1,1.0,219186039.0,219186039.0
Rahul Lakkireddy,87,13,14.5,94578162.5,97713471.0
Navid Emamdoost,82,2,2.0,10236291.0,10236291.0
Brett Creeley,118,3,3.0,19167663.0,19167663.0
Bharat Bhushan,80,1,1.0,95570279.0,95570279.0
Andy Gospodarek,80,13,26.166666666666664,284644694.6666666,577005148.5
Vitaly Wool,81,4,11.5,122202347.5,333671977.0
Roberto Sassu,96,3,3.5,31984682.5,33673297.0
Robert Hancock,81,1,1.0,2524218.0,2524218.0
Liu Ying,81,2,3.0,98346427.0,98346429.0
Juri Lelli,81,11,12.333333333333332,110363265.66666666,115241482.0
Aristeu Rozanski,81,1,2.0,73190658.0,133415649.0
Alessandro Zummo,81,1,4.0,1283878.0,405938886.0
Ram Pai,99,11,27.86111111111111,567690852.6388888,960955203.7222223
Lee Schermerhorn,82,2,9.0,149544260.5,683463685.0
Kevin Barnett,82,2,2.0,21576893.0,21576893.0
Jeremy Sowden,83,2,2.0,10331602.0,10331602.0
Jeff Moyer,82,2,3.5,24323664.0,42423116.0
Heinrich Schuchardt,84,2,2.0,184145953.0,184145953.0
Tim Chen,83,5,10.0,107106709.0,504716759.0
Sasha Neftin,115,1,1.0,730739.0,730739.0
Pranith Kumar,83,2,3.6,33674956.8,39921616.0
Nick Dyer,83,4,4.0,23482145.0,23482145.0
Milo Kim,83,4,4.0,232341889.0,232341889.0
Mario Limonciello,83,7,8.0,187384385.0,187273925.0
Marcus Cooper,85,5,6.25,125325720.66666666,153627250.66666666
Julien Thierry,93,5,6.0,48657032.75,53970673.75
Eugenia Emantayev,83,7,11.666666666666666,84545714.0,92832217.0
Dou Liyang,83,3,3.0,49604831.0,49604831.0
Dafna Hirschfeld,113,1,1.0,220677.0,220677.0
Chao Xie,81,5,5.0,449182584.0,449182584.0
Andy Yan,87,1,3.2,56266053.0,99396569.0
Pankaj Dubey,84,2,2.0,14119098.0,14119098.0
Wenwen Wang,85,1,1.0,5629271.0,5629271.0
wang di,85,1,1.0,47958639.0,47958639.0
Srikar Dronamraju,91,4,10.218181818181819,144986792.1818182,393620167.8181818
Sowjanya Komatineni,117,4,4.0,23306324.0,23306324.0
Shahed Shaikh,85,1,1.0,23961781.0,23961781.0
Mitko Haralanov,85,4,5.8,17165992.8,81360154.0
Libin Yang,91,10,15.722222222222221,121317682.22222222,353458334.0
Leonid Yegoshin,85,8,10.7,558089275.1,682171497.0
Le Ma,85,1,2.0,537105.0,1395591.0
David Francis,85,1,1.0,3887049.0,3887049.0
Dave Gordon,85,1,1.0,3714068.0,3714068.0
Dan Streetman,85,4,4.5,110821722.75,110821725.75
Yasuyuki Kozakai,86,1,2.6666666666666665,125755107.33333333,324963386.0
Shubhrajyoti Datta,88,8,9.0,152356285.0,152356286.0
Raghu Vatsavayi,86,4,4.0,31857241.0,31857241.0
Oak Zeng,89,3,3.0,17329258.0,17329258.0
Maya Erez,86,1,1.0,22473285.0,22473285.0
Chris Zhong,86,4,5.111111111111111,8973459.444444444,111299127.0
Carsten Otte,86,1,2.0,317200573.5,392411125.0
Asias He,86,1,1.5,48217666.833333336,88350797.0
Alexander Sverdlin,89,2,2.0,4466977.0,4466977.0
Vivek Natarajan,87,2,2.4,14543083.4,14543083.8
Maxim Mikityanskiy,109,4,4.0,35265319.0,35265319.0
Matteo Croce,90,7,8.0,19871676.0,20336692.0
Hugues Fruchet,87,3,3.5,34567686.5,39274608.0
Bin Liu,90,4,4.25,169967377.75,172434512.0
Benjamin Coddington,87,11,13.0,128261195.5,161998663.0
adam radford,87,1,2.0,89331728.5,178083687.0
Tony Breeds,88,1,2.0,46537799.0,55834376.0
Sricharan R,93,10,13.75,70026061.0,76377290.5
Rahul Sharma,88,1,3.0,74470569.0,150997016.0
Pratyush Anand,88,5,5.666666666666667,315626433.6666667,333974698.0
Dirk Brandewie,88,5,8.416666666666668,22677555.666666664,57972980.0
Chris Wright,88,2,7.0,88437794.33333333,485287768.0
Andy Fleming,88,3,13.833333333333334,209799347.0,1043048777.0
Zhangfei Gao,93,3,4.0,332535987.0,389827995.0
Sibi Sankar,118,2,3.0,19099551.0,56699828.0
Paul Zimmerman,89,1,4.0,17970383.0,-316659522.0
Matti Vaittinen,107,7,8.0,43234177.0,72755496.0
Liran Alon,89,3,3.0,14233403.0,14233403.0
Joakim Tjernlund,89,1,1.0,9697281.0,9697281.0
Seungwon Jeon,90,5,7.5,146091557.0,212861389.0
Nishad Kamdar,118,3,3.5,25088350.0,31151333.0
Myron Stowe,90,2,2.0,74660627.0,74660627.0
Gwendal Grignou,103,4,6.333333333333333,53798550.0,63027315.0
George Cherian,90,8,9.0,375523951.0,392915450.0
Eugen Hristev,96,5,5.0,33310271.0,33310271.0
Shubhrajyoti D,91,1,2.0,98077385.0,159485357.0
MyungJoo Ham,91,1,2.5,25483128.5,59781234.0
Ebru Akagunduz,91,2,3.0,12691750.0,16830902.0
Tim Gardner,92,2,2.0,64856008.0,64856008.0
Katsuhiro Suzuki,93,5,5.0,60707838.8,60707838.8
Doug Berger,105,5,6.333333333333334,171442871.0,186851602.0
Zhu Yanjun,97,4,4.0,23863080.0,23863080.0
Wolfgang Grandegger,93,1,2.0,173919324.0,239139894.0
Olga Kornievskaia,97,7,7.0,97713071.0,97713071.0
Jonas Bonn,92,2,2.0,266049720.0,266049720.0
Jeffrey Hugo,101,8,10.0,57553172.0,58150704.0
Ariel Elior,93,1,1.0,1892769.0,1892769.0
Xi Wang,123,2,2.5,27669440.0,58840405.0
Wenyou Yang,94,6,9.0,194752140.0,259725080.0
Swen Schillig,94,6,15.066666666666666,653040035.2666667,1208545335.0
Olivier Moysan,107,6,6.0,58078635.0,58078635.0
Mahesh Bandewar,94,17,21.166666666666668,483555914.1666666,511417947.3333333
Madhavan Srinivasan,95,14,19.96666666666667,201404579.49166667,338155735.45
Long Li,105,3,3.0,15106367.0,15106367.0
Jan Schmidt,95,2,7.0,39878470.0,324106127.0
Ido Yariv,94,2,3.0,71675243.0,100231012.0
Haneen Mohammed,94,5,6.0,11129312.0,15765610.0
Benjamin Poirier,94,4,4.0,82696415.0,82696415.0
Shan Wei,95,1,2.75,75726079.5,238137888.5
Rasesh Mody,95,1,2.5,22653351.0,207664994.0
Mike Marshall,91,1,1.0,1453995.0,1453995.0
Laurentiu Tudor,96,3,3.0,6163730.0,6163730.0
Ian Molton,95,1,4.0,952602.0,42075182.0
Feifei Xu,96,1,1.0,4875076.0,4875076.0
Eric Yang,98,1,1.0,3532522.0,3532522.0
Denis Kirjanov,96,2,3.0,192440542.0,272627113.0
David Spinadel,95,6,9.0,90085571.0,135284629.0
Xiangliang Yu,96,1,1.0,173061152.0,173061152.0
Taeung Song,96,8,11.0,126937924.0,214369898.0
Peng Li,96,11,18.75,112893221.75,141990025.5
Mahesh Salgaonkar,96,7,13.785714285714286,331560355.21428573,610822352.7142857
Joseph Qi,96,3,3.0,105981933.0,105981933.0
Jitendra Bhivare,96,2,3.0,3210273.0,10475944.0
Douglas Gilbert,108,2,3.0,175690136.0,226031115.0
Chunyan Zhang,120,7,10.0,227946512.0,341931985.0
Zhao Lei,97,2,2.5,25856748.833333332,30641599.0
Marco Felsch,107,4,4.0,25775192.0,25775192.0
Daniel Thompson,102,1,1.0,1518355.0,1518355.0
Andi Shyti,98,5,6.5,33036927.25,35390747.0
Abhishek Sahu,99,1,1.2857142857142858,11542238.0,14859817.714285715
Sandhya Bankar,98,1,1.0,28970087.0,28970087.0
Michal Kalderon,98,15,15.142857142857142,88172968.28571428,88270559.0
Loic Poulain,106,7,9.607142857142856,231242034.32142857,299623256.5
Karsten Keil,97,1,1.0,201889506.0,201889506.0
Irina Tirdea,98,3,4.0,24127135.0,24482051.0
Peng Fan,148,5,6.0,52219500.0,58654459.0
Octavian Purdila,99,4,7.0,128328726.66666667,216799347.6666667
Alan Tull,99,5,6.0,47701722.0,47709689.0
Richard Genoud,100,1,1.5,52855836.25,60373289.25
Raja Mani,100,5,5.5,30134088.0,30445459.0
Igor Russkikh,118,10,12.222222222222221,62464896.44444445,87803629.0
Hangbin Liu,103,10,11.166666666666666,60400281.666666664,91105973.0
Gao Feng,100,8,8.0,55936049.0,55936049.0
Wang Chen,101,1,2.0,305904310.0,305904311.0
Thierry Escande,101,5,6.5,364366471.0,472788551.0
Nogah Frankel,101,9,11.0,221307524.0,252086755.0
Ilan Peer,110,3,3.0,28276283.0,28276283.0
Gu Zheng,101,2,2.0,6256782.0,6256782.0
Emil Velikov,115,3,3.0,70238105.0,70238105.0
Simon Arlott,104,1,2.0,76710338.0,99087736.0
Ramalingam C,105,5,7.0,14167959.5,16523681.0
Max Gurtovoy,120,5,5.0,60576494.0,60576494.0
Martin Sperl,103,8,8.0,369714885.0,369714885.0
Manfred Spraul,103,1,2.1666666666666665,53330171.0,81420706.66666667
Jay Vosburgh,102,4,31.0,119344343.5,1060104082.0
Breno Leitao,102,4,6.0,53970583.0,306702795.0
Baoquan He,117,5,6.25,107488297.0,114388091.0
Steffen Trumtrar,106,1,1.0,867125.0,867125.0
Ludovic Barre,116,5,6.833333333333334,59376242.333333336,76676164.0
Jiong Wang,103,5,6.0,123600999.5,124562978.75
Javier Martin,103,2,7.166666666666666,67667541.0,357300134.0
Amelie Delaunay,120,7,7.0,47575579.0,47575579.0
Yangbo Lu,119,7,10.833333333333332,57572655.0,100143076.0
Sergey Matyukevich,116,3,3.0,12768544.0,12768544.0
Pavel Tatashin,109,15,23.2,120032836.8,170387052.0
Stefan Behrens,105,3,10.0,213629362.0,510067185.0
Alexey Brodkin,105,6,6.0,209937314.0,209937314.0
Oder Chiou,119,2,3.0,91987376.0,122368506.0
Mike Kravetz,113,8,9.25,72687743.25,105548050.0
Michael Halcrow,106,5,16.75,241022121.0,1206994150.0
Jonathan Brassow,106,1,1.0,87677644.0,87677644.0
Frans Klaver,106,4,7.0,74129188.0,79885971.0
Florian Vaussard,106,1,1.0,33710075.666666664,33710075.666666664
Casey Schaufler,110,4,5.666666666666667,93325997.33333334,112172554.0
Neal Cardwell,107,4,4.6,39154396.0,41988431.0
Michael Turquette,27,3,9.2,37740816.2,110179288.2
Martin Peres,107,3,3.0,83441914.0,83441914.0
Vladimir Barinov,108,2,3.0,2316521.0,10449522.0
Catherine Sullivan,108,3,3.333333333333333,112820847.66666667,125814319.0
Steffen Maier,113,6,7.0,312852343.42857146,334716860.0
Palmer Dabbelt,101,4,5.5,83536960.0,92455367.0
Nicolai Stange,109,4,6.333333333333333,24335346.666666668,26540527.0
Martin Kepplinger,112,3,3.0,137275960.0,137275960.0
Manasi Navare,114,14,18.5,146363023.77272728,161692085.72727272
Kaike Wan,116,15,20.983333333333334,168978234.01666665,213759489.75
Georgi Djakov,115,10,11.0,193500949.0,221436055.0
Chuck Ebbert,109,1,1.5,143072860.5,225501893.75
Zach Brown,110,3,5.0,377718643.0,570506295.0
Mengdong Lin,110,8,10.5,216814938.5,247502378.0
Ivan Vecera,110,5,6.25,55062742.875,83622618.0
Ian Munsie,110,8,10.0,181034201.0,190620824.0
Gabriel Fernandez,110,7,11.666666666666666,54966176.5,106259979.33333333
Stefan Raspl,119,3,5.0,211804870.0,367074470.0
Mario Kleiner,116,3,3.0,61998015.0,61998015.0
Joe Stringer,116,13,17.34285714285714,311970746.59047616,376085145.0
Iyappan Subramanian,111,9,11.4,151698335.2,177580045.0
Andrey Konovalov,132,6,6.0,119592567.0,119592567.0
Alban Bedel,111,5,5.0,132365712.0,132365712.0
Yoshinori Sato,111,2,3.25,185412772.0,563098020.0
Anna-Maria Gleixner,112,4,6.0,18442293.0,119711144.0
Amir Vadai,112,25,46.2,611951024.6,1260110701.75
Wen Yang,117,3,3.0,15899521.0,15899521.0
Ricardo Neri,113,1,1.75,12642165.916666666,46110365.666666664
Ravi Bangoria,132,4,4.0,107284325.0,107284325.0
Lionel Landwerlin,123,14,15.076923076923077,94938094.84615386,100075121.0
Li Jun,114,2,2.0,42296577.0,42296577.0
Kangjie Lu,113,3,3.0,3816995.0,3816995.0
Jim Mattson,117,11,19.85,196110563.35,263025634.33333334
Alison Schofield,113,1,1.0,10035794.0,10035794.0
Afzal Mohammed,113,3,3.25,89363047.25,95386588.0
Adam Thomson,113,8,11.333333333333334,137467454.33333334,146142054.0
Julien Grall,114,1,1.0,2520491.0,2520491.0
Goldwyn Rodrigues,120,7,10.5,257369642.0,423702051.0
Alexander Stein,114,4,4.666666666666667,98656621.66666666,103094443.0
Yang Shi,124,8,9.142857142857142,68989076.71428572,79064348.0
Toshiaki Makita,115,7,14.25,163464494.0833333,263305437.5
Thomas Pedersen,125,2,5.5,173012601.5,304558280.0
Oliver O'Halloran,141,9,9.0,35050334.0,35050334.0
Josh Wu,115,3,4.0,213306402.0,305166662.0
Isaku Yamahata,115,1,3.3333333333333335,3644459.0,11531343.0
Dean Nelson,115,2,6.0,177121473.0,526942374.0
Wei Wang,118,23,29.883333333333336,137004795.88333333,317217854.0
Li Yang,138,3,7.0,532266565.0,974556314.0
LEROY Christophe,117,7,10.672222222222222,270492003.2777778,303154293.5
Kunihiko Hayashi,143,6,6.0,124656628.5,124656628.5
Jacob Pan,131,1,1.0,15642702.0,15642702.0
Dan Murphy,151,10,10.0,121490132.0,121490132.0
Thomas Huth,118,1,1.0,670206.0,670206.0
Richard Zhao,118,1,2.0,36253072.0,212292235.0
Dean Luick,118,5,10.0,79663045.75,232431748.75
Michael Grzeschik,120,2,2.0,45909340.0,45909340.0
Harald Freudenberger,125,9,9.125,279725964.5,280114982.0
Frank Rowand,130,6,6.666666666666667,71231817.33333334,94542844.0
Dhinakaran Pandiyan,119,5,7.5,23436858.5,36805840.0
Bo Shen,119,1,2.0,883782.0,48669642.0
Boris Ostrovsky,121,3,3.0,140756844.0,140756844.0
Benoit Parrot,119,7,7.0,197982227.0,197982227.0
Steve Glendinning,120,4,11.0,160125729.0,884887235.0
Ray Jui,120,10,17.5,442452681.0,690528208.0
Manish Chopra,120,3,4.466666666666667,110322807.26666667,114133920.33333333
Bing Zhao,120,1,1.3333333333333333,95972180.66666667,142096743.0
Tony Cho,121,4,10.25,105756735.75,123577080.75
Tomeu Vizoso,121,12,15.75,137717632.0,281506528.0
Suravee Suthikulpanit,128,9,10.833333333333334,161596261.8,246970686.8
Mike Turquette,50,1,2.0,32343827.0,186737538.0
John Hurley,121,17,24.85,162278991.18333334,214642433.0
Giridhar Malavali,123,2,2.0,6447766.0,6447766.0
Ganesh Goudar,123,9,10.130769230769232,86756869.02307692,98066402.61538461
Maxim Levitsky,125,3,5.5,143842809.5,269001176.0
Elena Reshetova,122,1,1.0,12728724.0,12728724.0
Chris Brandt,123,6,7.0,75930735.0,77202128.0
Seth Forshee,123,2,3.5,99882555.0,184949086.0
Maxime Chevallier,123,11,14.25,31596013.5,72283265.0
Lijun Ou,129,10,13.0,115386108.0,128823223.0
Jeffy Chen,123,9,11.8,76987037.0,117960007.0
Vasily Khoruzhick,135,5,5.75,116043816.5,121248395.0
Fred Isaman,124,1,1.0,88125603.0,88125603.0
Robert Love,125,2,7.5,53496019.0,643366230.0
Pawel Moll,125,4,4.5,327764264.5,333739950.0
Nathan Lynch,125,4,4.5,187628033.0,215594591.0
Lukasz Majewski,125,5,7.0,37183294.33333333,181149658.0
Bob Liu,127,1,2.3333333333333335,24739686.0,44753961.0
Balbir Singh,125,16,17.583333333333332,406135341.625,420185007.0
Xinming Hu,126,7,8.0,92758852.0,199338624.0
Tom Tucker,126,2,4.0,435386903.78787875,564100036.5454545
Ioana Radulescu,131,4,4.0,29638190.0,29638190.0
Tomoya MORINAGA,127,2,3.833333333333333,275848430.0,484055831.0
Romain Perier,127,9,10.0,146551392.0,279209777.0
Paolo Valente,127,12,18.0,82184819.5,147108410.0
Pan Bian,127,1,1.0,455711.0,455711.0
Nick Kossifidis,128,1,2.0,6941241.0,100752049.0
Michel Thierry,127,6,6.25,21854685.5,22526607.0
Mark Bloch,134,20,30.0,283047874.0,355170940.0
Krishna Gudipati,127,1,4.0,3281164.0,165223336.0
Ioana Ciornei,140,7,8.0,83582579.0,88411367.0
Chris Zankel,104,1,1.0,404644420.0,404644420.0
Carlo Caione,127,7,10.333333333333334,216004344.8333333,244036786.0
Anssi Hannula,128,5,5.0,71797573.0,71797573.0
Kamal Heib,133,4,4.5,49878408.5,53637349.0
Joe Carnuccio,143,5,7.0,216134566.33333334,344099545.6666667
Hanjun Guo,149,2,4.0,3631526.0,15549378.0
Daniel Axtens,133,7,10.0,109012945.0,137084698.0
Christian Brauner,155,15,15.25,117850172.75,121545340.0
Martin Brandenburg,127,4,4.0,100107726.0,100107726.0
Darren Hart,96,1,2.0,49289083.0,54670127.0
Bhawanpreet Lakha,148,7,12.5,47425378.0,56165720.0
Pete Zaitcev,130,3,9.333333333333332,287949553.3333333,669850497.0
Oscar Mateo,130,6,12.8,62365442.2882353,122165981.27058823
Joonas Lahtinen,107,6,14.0,50513299.0,140041701.0
Gao feng,130,4,6.333333333333334,324790815.3333333,424085089.0
Dave Gerlach,138,8,8.0,274145633.0,274145633.0
Matthew Auld,143,6,6.0,7845083.0,7845083.0
Ladislav Michl,131,5,6.0,170844581.0,171241686.0
Paul Jackson,132,1,12.0,38721482.0,195713849.0
Madalin Bucur,135,2,2.0,12593802.0,12593802.0
Daniel Kurtz,132,2,2.0,243965035.0,243965035.0
Baoyou Xie,132,2,2.0,45776467.0,45776467.0
Matt Ranostay,138,7,9.333333333333334,78588427.0,162601062.0
Mat Martineau,136,4,6.7,148695317.2,264573024.0
Anirudh Venkataramanan,139,7,9.333333333333332,81032179.33333333,93352238.33333333
Adam Ford,141,4,5.0,66303367.0,98607550.0
Stefan Haberland,136,1,1.0,33371279.0,33371279.0
Dmitry Safonov,193,10,12.0,117649738.0,123766251.0
Claudiu Beznea,149,8,9.0,161031667.0,194083024.0
Arkadi Sharshevsky,134,26,30.903030303030302,324399662.3844155,357029287.0995671
Michel Lespinasse,147,3,7.0,211741499.2,325240129.0
Kai-Heng Feng,162,10,14.0,51684860.333333336,91844938.0
David Kilroy,135,1,2.0,175114297.0,303259122.0
Davide Caratti,141,16,18.1,135059824.5,162555665.0
Yong Zhao,154,2,2.0,2829699.0,2829699.0
Dennis Zhou,93,5,6.375,27582307.5,29669522.0
Anup Patel,149,7,9.5,64166003.5,122690889.33333334
Wang Shilong,137,1,2.8333333333333335,58516158.5,115226781.25
Vignesh R,137,8,9.399999999999999,229170815.4,232917329.0
Martyn Welch,137,3,3.0,35347150.0,35347150.0
Mark Salter,137,1,1.6666666666666667,12348870.333333334,23097328.0
Jon Maloy,137,26,36.06111111111111,286323033.3055556,430364541.0
Caesar Wang,137,4,7.6,56314862.8,94770454.0
Andrew Bresticker,137,7,8.666666666666668,171603617.5,187102047.0
Murali Karicheri,139,4,7.5,208906487.5,487294618.0
Liad Kaufman,139,21,39.614285714285714,456364991.5285714,701154291.2
Jason Baron,139,4,5.666666666666667,123606273.66666667,212739806.3333333
Don Zickus,138,5,7.666666666666666,752544626.6666666,939543635.0
Andy Gross,115,3,4.5,88190803.5,216396860.0
Tyler Hicks,140,1,1.5,189292535.0,224465973.0
Ryder Lee,191,11,13.0,95059498.0,128608897.0
John Youn,139,6,8.5,1026475795.0,1027931996.0
Aaron Lu,139,8,11.166666666666668,168944673.66666666,406252138.3333333
Stanimir Varbanov,150,7,9.5,362435460.5,420908533.0
Himanshu Madhani,151,3,4.0,77778924.0,176575764.0
Dave Young,142,2,3.0,39232803.0,43709654.0
Alexandre Bounine,140,2,2.0,186470763.0,186470763.0
Vincent Guittot,144,12,15.45238095238095,132834730.61904761,164168648.04761904
Ira Weiny,174,6,7.5,203524293.5,212075639.0
Eric Huang,142,5,7.0,81048246.0,89607984.0
Deepa Dinamani,142,14,15.0,267056842.0,267189402.0
Rami Rosen,142,1,10.0,15333014.0,343442144.0
Kevin Hao,146,4,4.0,22595917.0,22595917.0
Sreekanth Reddy,145,1,1.0,13747781.0,13747781.0
Maor Gottlieb,168,28,35.41025641025641,426443306.9871795,517141402.32051283
Jin Yao,162,8,9.142857142857142,133050772.28571428,167043620.0
Hui Wang,148,12,17.5,209311134.5,235249596.0
Eric Auger,144,10,13.9,258683112.3,381787305.0
Claudiu Manoil,150,6,7.5,140385708.25,187958205.0
Scott Feldman,144,12,20.5,69229746.5,230864479.0
Quytelda Kahja,144,1,2.0,4.0,19421525.0
Namjae Jeon,161,3,4.5,140849053.0,196370263.0
Dimitris Papastamos,144,2,2.5,223781738.0,304717771.0
Anna Schumaker,144,7,8.0,108419781.0,115058084.0
Vladimir Murzin,146,10,17.666666666666664,160345802.66666666,241647781.0
Sheng Yang,145,1,2.0,282747849.0,282926411.0
Jian Shen,156,20,25.45,117915067.05,151721085.55
Evgeniy Polyakov,145,1,2.0,288001853.0,303598290.0
Cyrille Pitchen,145,15,24.6,587901228.5666666,796867551.3666667
Anshuman Khandual,184,11,15.833333333333334,264486350.0,365777965.0
Yevgeny Petrilin,147,7,17.285714285714285,275165084.85714287,1196807925.0
Peter Korsgaard,147,1,4.0,129483301.0,403209426.0
Yazen Ghannam,148,8,16.066666666666666,276214043.2666667,389720007.6
Vasily Averin,161,5,5.0,68200061.0,68200061.0
Gerald Schaefer,152,2,2.0,47391228.0,47391228.0
Carolyn Wyborny,148,4,5.0,85312150.0,110063950.0
Xiang Chen,150,8,8.0,22578720.0,22578720.0
Tudor Ambarus,189,6,7.0,62538235.0,63246936.0
Thomas Falcon,151,8,10.0,28710445.0,72477549.0
Luca Ceresoli,151,2,2.0,448758.0,448758.0
Stephen Smalley,153,6,7.2,102564245.1,140506967.0
Sabrina Dubroca,157,14,17.55,137363501.25,206119320.75
Oliver Hartkopp,150,7,16.0,347086831.0,1011911609.0
Guoqing Jiang,170,6,7.0,97903784.0,128721921.0
Vaishali Thakkar,151,3,4.0,93419690.0,135003258.0
Sunil Goutham,163,10,13.23076923076923,126072714.3076923,236711209.6153846
Jann Horn,162,6,6.0,67129443.0,67129443.0
Dmitry Baryshkov,152,1,2.0,151758775.0,171417991.0
Wu Zhangjin,152,4,12.0,758723714.0,1110398056.0
Moni Shoua,152,33,44.30769230769231,1032191187.7692307,1374079736.4871795
Jaehoon Chung,153,6,10.0,120295831.0,338896512.0
Heinz Mauelshagen,154,2,2.0,62802270.0,62802270.0
Dexuan Cui,160,11,15.85,79393015.9,232830473.95
Amerigo Wang,152,4,14.25,229887331.5,620049714.0
Souptick Joarder,161,5,6.0,56756993.0,58507901.0
Song Liu,165,28,34.766666666666666,268623949.6333333,329231497.0
Phil Sutter,155,7,8.0,147826434.0,322005897.0
Feng Tang,155,5,8.666666666666666,226223645.6666667,513887012.0
Antonio Ospite,153,1,1.5,164547367.5,193316045.0
Stefan Hajnoczi,156,2,3.0,1672879.0,7168500.0
Shivasharan S,155,6,9.0,85200734.0,117575133.0
Milan Broz,156,2,2.0,37233930.0,37233930.0
Leo Yan,157,3,3.0,28105596.0,28105596.0
Joseph Lo,162,2,2.0,9059459.0,9059459.0
Vasiliy Kulikov,156,1,1.0,80380222.0,80380222.0
Thor Thayer,156,12,22.5,323256476.5,429618035.0
Quentin Schulz,156,13,17.7,80268165.2,154163526.0
Petr Mladek,146,6,7.142857142857142,48227998.0,88459665.0
Guillaume Nault,165,15,16.7,279941611.9,299816233.0
Patrick Boettcher,157,1,2.0,181021459.0,403042996.0
Nishanth Aravamudan,157,4,11.571428571428571,323496021.28571427,736031353.0
Kevin Wang,164,11,14.0,59015986.0,65983290.0
Matt Redfearn,158,10,11.0,276824461.0,288222673.0
Vadim Pasternak,160,19,25.4,266905337.8,343272301.4
Tadeusz Struk,159,9,10.533333333333333,224438197.05,236618651.25
Vivek Gautam,160,10,13.0,222017868.5,259862512.0
Richard Fitzgerald,160,2,2.2,103835293.4,116854397.0
Amit Shah,160,3,8.0,200777891.0,337819098.0
Stefano Brivio,168,15,15.5,81672979.0,83489837.0
Ohad Ben-Cohen,161,1,2.0,39563272.0,205217074.0
Veaceslav Falico,163,7,17.466666666666665,453744835.46666664,785412313.0
Vasundhara Volam,176,8,9.833333333333332,59500788.33333333,73508298.0
Soren Brinkmann,163,7,15.25,450377022.5,717967221.0
Jacek Anaszewski,158,4,5.0,226921446.85714287,237995460.0
Fenghua Yu,174,7,29.5,115360663.0,459158428.0
Chuhong Yuan,177,3,3.0,3847244.0,3847244.0
Paul Kocialkowski,164,11,13.666666666666668,53146633.33333333,54671881.0
Leonard Crestez,174,9,10.5,126821244.66666666,139125076.66666666
Edward Cree,178,25,31.317307692307693,147974441.98153847,233148967.77
Bryan Schumaker,164,1,2.0,12360263.0,185027061.0
Ronnie Sahlberg,170,9,9.61111111111111,50629059.61111111,52003923.0
OGAWA Hirofumi,168,1,2.0,131481428.0,307208919.0
Li RongQing,172,6,6.0,183142505.0,183142505.0
Ross Zwisler,165,5,15.666666666666666,67905119.0,152759652.0
Ralph Campbell,176,2,2.333333333333333,219206311.33333334,221400650.0
Mike Galbraith,169,2,2.0,71892484.0,71892484.0
Jagan Teki,173,4,4.0,159959345.0,159959345.0
Ajit Khaparde,168,2,2.0,105912763.0,105912763.0
Roman Zippel,169,1,3.0,25670455.0,345849236.0
Nathan Fontenot,169,13,23.4,512857284.06666666,853791086.6
Lukas Czerner,169,3,6.666666666666666,46542814.0,340167309.0
Josh Triplett,172,3,3.0,101436108.0,101436108.0
Doug Ledford,78,3,4.0,17371065.0,20938347.0
Sowmini Varadhan,170,8,10.333333333333332,85336704.66666667,124412493.0
Anatolij Gustschin,170,1,1.5,36609256.0,44158512.0
Wei Yang,201,5,6.833333333333333,44462533.75,53061613.0
Ping-Ke Shih,210,12,12.5,161927548.0,165201534.0
Mark Rustad,171,6,7.75,160340809.0,176364551.0
Mark Lord,171,1,1.0,322618617.0,322618617.0
Eyal Shapira,171,3,4.0,67900806.0,98784781.0
Inaky Perez-Gonzalez,173,4,4.25,1004494671.5,1030001198.5
Dave Kleikamp,156,2,5.0,382207352.0,762931978.0
Vikas Chaudhary,174,1,2.0,114759755.0,300511100.0
Vegard Nossum,174,1,1.0,44007974.0,44007974.0
Sean Hefty,174,12,27.0,2482189905.5,3262575448.0
Ivan Khoronzhuk,176,9,12.666666666666666,65284932.66666667,72176145.0
Mathieu Malaterre,175,2,2.0,14356389.0,14356389.0
Lin Ming,176,2,7.833333333333334,221465427.16666666,459974576.0
Huazhong Tan,210,14,18.333333333333336,67791018.66666666,101987364.0
Amit Kucheria,212,4,4.0,24609760.0,24609760.0
LABBE Corentin,177,7,7.0,107143555.0,107143555.0
Jason Gerecke,180,6,7.0,143872051.0,163447177.0
